20150724	MB253	Q0	624634743489847296	1	0.355204601175	ISI
20150724	MB253	Q0	624517198157996032	2	0.341316681619	ISI
20150724	MB253	Q0	624509040199102465	3	0.341316681619	ISI
20150724	MB253	Q0	624610215229394944	4	0.336662952535	ISI
20150724	MB253	Q0	624649427752321024	5	0.305213641649	ISI
20150724	MB253	Q0	624649088039002112	6	0.305213641649	ISI
20150724	MB253	Q0	624639860553424896	7	0.305213641649	ISI
20150724	MB253	Q0	624637952161902592	8	0.305213641649	ISI
20150724	MB253	Q0	624634986763788288	9	0.305213641649	ISI
20150724	MB253	Q0	624630465304109056	10	0.305213641649	ISI
20150724	MB253	Q0	624628603058290688	11	0.305213641649	ISI
20150724	MB253	Q0	624619186828894209	12	0.305213641649	ISI
20150724	MB253	Q0	624612761163599872	13	0.305213641649	ISI
20150724	MB253	Q0	624606180292210690	14	0.305213641649	ISI
20150724	MB253	Q0	624598454388428800	15	0.305213641649	ISI
20150724	MB253	Q0	624597984630542338	16	0.305213641649	ISI
20150724	MB253	Q0	624587800873205760	17	0.305213641649	ISI
20150724	MB253	Q0	624583451346386944	18	0.305213641649	ISI
20150724	MB253	Q0	624580167210528768	19	0.305213641649	ISI
20150724	MB253	Q0	624579768755712000	20	0.305213641649	ISI
20150724	MB253	Q0	624578158172372992	21	0.305213641649	ISI
20150724	MB253	Q0	624546193343967233	22	0.305213641649	ISI
20150724	MB253	Q0	624531249072357376	23	0.305213641649	ISI
20150724	MB253	Q0	624524781422018560	24	0.305213641649	ISI
20150724	MB253	Q0	624509623211421696	25	0.305213641649	ISI
20150724	MB253	Q0	624493110266056704	26	0.305213641649	ISI
20150724	MB253	Q0	624484486772838400	27	0.305213641649	ISI
20150724	MB253	Q0	624482536413077504	28	0.305213641649	ISI
20150724	MB253	Q0	624481814975938560	29	0.305213641649	ISI
20150724	MB253	Q0	624475104110456832	30	0.305213641649	ISI
20150724	MB253	Q0	624471488616271872	31	0.305213641649	ISI
20150724	MB253	Q0	624467025868537856	32	0.305213641649	ISI
20150724	MB331	Q0	624474500118278144	1	0.777514868155	ISI
20150724	MB331	Q0	624466606450577409	2	0.777514868155	ISI
20150724	MB331	Q0	624649276774293504	3	0.728325893383	ISI
20150724	MB331	Q0	624643165664837636	4	0.728325893383	ISI
20150724	MB331	Q0	624639885715091456	5	0.728325893383	ISI
20150724	MB331	Q0	624635716572569600	6	0.728325893383	ISI
20150724	MB331	Q0	624611628710010880	7	0.728325893383	ISI
20150724	MB331	Q0	624609900656627712	8	0.728325893383	ISI
20150724	MB331	Q0	624583711405809664	9	0.728325893383	ISI
20150724	MB331	Q0	624553734740160512	10	0.728325893383	ISI
20150724	MB331	Q0	624541315385180162	11	0.728325893383	ISI
20150724	MB331	Q0	624602212501557248	12	0.302441497467	ISI
20150724	MB242	Q0	624655207520059392	1	0.328228853375	ISI
20150724	MB344	Q0	624654720968163328	1	0.477574126836	ISI
20150724	MB344	Q0	624537116874309632	2	0.439299014439	ISI
20150724	MB344	Q0	624526744381427712	3	0.417744989457	ISI
20150724	MB344	Q0	624517734991294464	4	0.417744989457	ISI
20150724	MB344	Q0	624576442676969472	5	0.32180734495	ISI
20150724	MB344	Q0	624581928834985984	6	0.32180734495	ISI
20150724	MB344	Q0	624556704298971136	7	0.32180734495	ISI
20150724	MB344	Q0	624553634039140353	8	0.32180734495	ISI
20150724	MB344	Q0	624501570160447488	9	0.32180734495	ISI
